Nombre,Factor,Categoria,IndiceH,CantidadArticulosUltimo,CantidadArticulosUltimosTres,Enlace,ISSN,Homologacion
mAbs,1.608,Q2,72,122,376,https://www.tandfonline.com/loi/kmab20,1942-0862/1942-0870,A1
Clinical and Experimental Allergy,1.597,Q2,148,205,540,https://onlinelibrary.wiley.com/journal/13652222,0954-7894/1365-2222,A1
Journal of Rheumatology,1.59,Q2,173,305,1003,http://jrheum.org/,0315-162X/1499-2752,A1
Journal of Clinical Immunology,1.578,Q2,93,124,352,https://www.springer.com/journal/10875,0271-9142/1573-2592,A1
"Journal of immunotherapy (Hagerstown, Md. : 1997)",1.557,Q2,87,50,144,https://journals.lww.com/immunotherapy-journal/pages/default.aspx,Sin informacion,No
Microbial Cell,1.55,Q2,17,37,189,http://microbialcell.com/,2311-2638,A1
Journal of Inflammation Research,1.538,Q2,27,35,91,https://www.dovepress.com/journal-of-inflammation-research-journal,Sin informacion,No
Transboundary and Emerging Diseases,1.514,Q2,56,337,695,https://onlinelibrary.wiley.com/journal/18651682,1865-1674/1865-1682,A1
Reviews in Medical Virology,1.5019999999999998,Q2,88,59,119,https://onlinelibrary.wiley.com/journal/10991654,1052-9276/1099-1654,A1
Lupus Science and Medicine,1.501,Q2,21,40,114,https://lupus.bmj.com/,2053-8790,A1
Journal of Clinical Virology,1.5,Q2,102,129,604,https://www.journals.elsevier.com/journal-of-clinical-virology,1386-6532/1873-5967,A1
Exercise Immunology Review,1.4969999999999999,Q2,52,7,18,https://www.isei.dk/index.php?pageid=3,1077-5552,A1
Cellular Immunology,1.475,Q2,88,109,362,https://www.journals.elsevier.com/cellular-immunology,0008-8749/1090-2163,A2
Journal of Viral Hepatitis,1.4409999999999998,Q2,98,194,474,https://onlinelibrary.wiley.com/journal/13652893,1352-0504/1365-2893,A1
Journal of General Virology,1.386,Q2,160,171,857,https://www.microbiologyresearch.org/content/journal/jgv,0022-1317/1465-2099,A2
Clinical and Translational Allergy,1.37,Q2,32,63,135,https://ctajournal.biomedcentral.com/,2045-7022,A1
Cell Death Discovery,1.361,Q2,21,96,319,https://www.nature.com/cddiscovery/,2058-7716,A2
Transfusion,1.358,Q2,128,559,1423,https://onlinelibrary.wiley.com/journal/15372995,0041-1132/1537-2995,A1
F1000Research,1.357,Q2,45,777,2299,https://f1000research.com/,2046-1402,A1
Pediatric Allergy and Immunology,1.338,Q2,85,137,445,https://onlinelibrary.wiley.com/journal/13993038,0905-6157/1399-3038,A1
Food Microbiology,1.318,Q2,111,227,622,https://www.journals.elsevier.com/food-microbiology,0740-0020/1095-9998,A1
Biology Direct,1.3159999999999998,Q2,63,24,127,https://biologydirect.biomedcentral.com/,1745-6150,A1
Gates Open Research,1.306,Q2,7,32,57,https://gatesopenresearch.org/,2572-4754,A1
