Nombre,Factor,Categoria,IndiceH,CantidadArticulosUltimo,CantidadArticulosUltimosTres,Enlace,ISSN,Homologacion
Review of Radical Political Economics,0.409,Q3,29,53,138,http://rrp.sagepub.com/,0486-6134/1552-8502,A1
Journal of Consumer Policy,0.408,Q3,42,30,76,http://www.springer.com/sociology/social+sciences%2C+general/journal/10603,0168-7034/1573-0700,A2
International Journal of Entrepreneurship and Small Business,0.40700000000000003,Q3,29,78,265,https://www.inderscience.com/jhome.php?jcode=ijesb,1476-1297/1741-8054,A2
Journal of Economic Interaction and Coordination,0.40700000000000003,Q3,19,50,64,http://www.springer.com/economics/economic+theory/journal/11403,1860-711X/1860-7128,A2
Review of Industrial Organization,0.406,Q3,54,81,158,http://www.springer.com/economics/industrial+organization/journal/11151,0889-938X/1573-7160,A2
IIMB Management Review,0.40399999999999997,Q3,18,36,83,https://www.journals.elsevier.com/iimb-management-review,0970-3896,A2
Water Economics and Policy,0.40399999999999997,Q3,8,33,88,https://www.scimagojr.com/journalsearch.php?q=21100907367&tip=sid&clean=0,2382-624X/2382-6258,A2
Ekonomicheskaya Sotsiologiya,0.4,Q3,4,18,126,https://ecsoc.hse.ru/en/,1726-3247,A2
Basic Income Studies,0.389,Q3,8,9,31,https://www.degruyter.com/view/j/bis,1932-0183,B
Post-Communist Economies,0.387,Q3,25,55,102,http://www.informaworld.com/smpp/title~content=t713440896~db=all,Sin informacion,No
Agricultural and Resource Economics Review,0.385,Q3,27,25,78,http://www.narea.org/journal.html,1068-2805/2372-2614,A2
New Perspectives on Turkey,0.384,Q3,16,18,51,https://www.scimagojr.com/journalsearch.php?q=17018&tip=sid&clean=0,0896-6346/1305-3299,A1
International Economics and Economic Policy,0.38299999999999995,Q3,20,37,104,http://www.springer.com/economics/international+economics/journal/10368,0020-5230/1612-4804,B
Revista de Historia Economica - Journal of Iberian and Latin American Economic History,0.38299999999999995,Q3,18,30,53,https://www.scimagojr.com/journalsearch.php?q=19600157368&tip=sid&clean=0,Sin informacion,No
Journal of Economic Issues,0.38,Q3,44,77,215,http://www.mesharpe.com/mall/results1.asp?acr=jei,0021-3624/1946-326X,A2
Agrekon,0.377,Q3,23,33,69,https://www.scimagojr.com/journalsearch.php?q=53958&tip=sid&clean=0,0303-1853/2078-0400,A2
South African Journal of Economics,0.376,Q3,28,24,91,https://onlinelibrary.wiley.com/journal/18136982,0038-2280/1813-6982,B
Journal of Energy Markets,0.37,Q3,6,13,46,https://www.scimagojr.com/journalsearch.php?q=21100894526&tip=sid&clean=0,1756-3607/1756-3615,A2
Applied Economics Letters,0.36700000000000005,Q3,47,461,913,http://www.informaworld.com/smpp/title~content=t713684190~db=all,1350-4851/1466-4291,B
Constitutional Political Economy,0.36200000000000004,Q3,27,23,67,http://www.springer.com/sociology/political+sciences/journal/10602,1043-4062/1572-9966,A1
Manchester School,0.36200000000000004,Q3,39,47,121,http://www.wiley.com/bw/journal.asp?ref=1463-6786,1463-6786/1467-9957,B
Social Marketing Quarterly,0.361,Q3,24,22,65,https://journals.sagepub.com/home/smq,1524-5004/1539-4093,B
Empirica,0.35700000000000004,Q3,28,59,108,http://www.springer.com/economics/european+integration/journal/10663,0340-8744/1573-6911,A2
Jahrbucher fur Nationalokonomie und Statistik,0.355,Q3,20,47,79,http://www.luciusverlag.com/zeitschriften/jahrbuecher/jahrbuecher_nationaloekonomie_statistik.htm,0021-4027/2366-049X,A2
International Journal of Revenue Management,0.354,Q3,11,7,33,http://www.inderscience.com/browse/index.php?journalID=99,1474-7332/1741-8186,A2
Region,0.354,Q3,6,11,52,http://openjournals.wu.ac.at/ojs/index.php/region/about,2409-5370,A2
International Journal of Sports Marketing and Sponsorship,0.353,Q3,20,50,75,http://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=ijsms,1464-6668/2515-7841,A2
German Economic Review,0.349,Q3,31,55,68,http://www.wiley.com/bw/journal.asp?ref=1465-6485,1465-6485/1468-0475,B
Journal of Financial Regulation,0.348,Q3,7,10,38,https://www.scimagojr.com/journalsearch.php?q=21100927225&tip=sid&clean=0,2053-4833/2053-4841,B
Journal of Behavioral Finance,0.34600000000000003,Q3,17,53,97,https://www.tandfonline.com/toc/hbhf20/current,1542-7560/1542-7579,B
Asian Journal of Technology Innovation,0.336,Q3,12,18,72,https://www.scimagojr.com/journalsearch.php?q=19900192158&tip=sid&clean=0,1976-1597/2158-6721,B
Communications - Scientific Letters of the University of Zilina,0.33399999999999996,Q3,20,54,306,http://www3.uniza.sk/komunikacie/menu/komunik.asp?v=s,Sin informacion,No
Foundations and Trends in Marketing,0.33399999999999996,Q3,13,3,10,https://www.nowpublishers.com/MKT,1555-0753/1555-0761,B
"Journal of International Commerce, Economics and Policy",0.33399999999999996,Q3,6,18,47,https://www.worldscientific.com/worldscinet/jicep,Sin informacion,No
FinanzArchiv,0.32899999999999996,Q3,17,17,57,https://www.scimagojr.com/journalsearch.php?q=5800228210&tip=sid&clean=0,0015-2218/1614-0974,B
Pacific Economic Review,0.32799999999999996,Q3,31,45,112,http://www.wiley.com/bw/journal.asp?ref=1361-374X,1361-374X/1468-0106,A2
"CIRIEC-Espana Revista de Economia Publica, Social y Cooperativa",0.327,Q3,6,30,88,http://ciriec-revistaeconomia.es/en/home/,Sin informacion,No
NETNOMICS: Economic Research and Electronic Networking,0.326,Q3,14,9,30,http://www.springer.com/economics/economic+theory/journal/11066,Sin informacion,No
Economic and Social Review,0.325,Q3,26,33,65,https://www.esr.ie/index,0012-9984,A2
International Journal of Political Economy,0.324,Q3,18,14,57,https://www.scimagojr.com/journalsearch.php?q=21100886534&tip=sid&clean=0,0891-1916/1558-0970,A2
Asian Review of Accounting,0.32299999999999995,Q3,20,39,75,https://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=ARA,1321-7348/1758-8863,B
Journal of Financial Therapy,0.32299999999999995,Q3,4,10,22,https://newprairiepress.org/jft/,1944-9771/1945-7774,B
Public Finance Review,0.322,Q3,30,37,101,http://pfr.sagepub.com/,1091-1421,B
Japan and the World Economy,0.321,Q3,33,39,69,http://www.elsevier.com/wps/find/journaldescription.cws_home/505557/description#description,0922-1425/1879-2006,A2
Review of Social Economy,0.321,Q3,32,53,73,http://www.informaworld.com/smpp/title~content=t713708792~db=all,0034-6764/1470-1162,B
Accounting Research Journal,0.32,Q3,13,46,91,http://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=arj,1030-9616,B
Economic Computation and Economic Cybernetics Studies and Research,0.32,Q3,15,62,223,http://www.ecocyb.ase.ro/Contact.htm,0424-267X/1842-3264,C
International Journal of Nonprofit and Voluntary Sector Marketing,0.319,Q3,9,37,69,https://onlinelibrary.wiley.com/journal/1479103x,1465-4520/1479-103X,B
Economic Record,0.316,Q3,41,34,125,http://www.wiley.com/bw/journal.asp?ref=0013-0249,0013-0249/1475-4932,B
International Journal of Finance and Economics,0.315,Q3,37,150,98,https://onlinelibrary.wiley.com/journal/10991158,1076-9307/1099-1158,B
Review of Pacific Basin Financial Markets and Policies,0.315,Q3,15,28,82,http://www.worldscinet.com/rpbfmp/rpbfmp.shtml,0219-0915/1793-6705,B
Studies in Nonlinear Dynamics and Econometrics,0.314,Q3,28,52,99,http://www.bepress.com/snde/,1081-1826/1558-3708,A2
World Trade Review,0.314,Q3,29,45,99,https://www.scimagojr.com/journalsearch.php?q=19400158595&tip=sid&clean=0,1474-7456/1475-3138,A2
Economia Politica,0.313,Q3,11,45,93,https://www.springer.com/journal/40888,1120-2890/1973-820X,A2
"International Review of Retail, Distribution and Consumer Research",0.313,Q3,37,44,90,https://www.scimagojr.com/journalsearch.php?q=22844&tip=sid&clean=0,Sin informacion,No
World Economy and International Relations,0.312,Q3,5,150,383,https://www.imemo.ru/en/jour/meimo,0131-2227,A2
Zhournal Novoi Ekonomicheskoi Associacii,0.311,Q3,5,22,132,http://www.econorus.org/enjournal.phtml,2221-2264,B
International Journal of Digital Accounting Research,0.31,Q3,11,5,17,https://www.scimagojr.com/journalsearch.php?q=19700188202&tip=sid&clean=0,1577-8517,A2
Journal of Economics and Finance,0.31,Q3,27,55,137,https://www.springer.com/journal/12197,1055-0925/1938-9744,B
"Australasian Accounting, Business and Finance Journal",0.309,Q3,9,28,81,https://ro.uow.edu.au/aabfj/,Sin informacion,No
Journal of Financial Counseling and Planning,0.309,Q3,38,26,60,https://www.scimagojr.com/journalsearch.php?q=12100155919&tip=sid&clean=0,1052-3073/1947-7910,B
Risk Management and Insurance Review,0.309,Q3,15,16,47,http://www.wiley.com/bw/journal.asp?ref=1098-1616,1098-1616/1540-6296,B
Studies on Russian Economic Development,0.309,Q3,12,90,251,http://www.springer.com/economics/international+economics/journal/11507,1075-7007/1531-8664,B
World Competition,0.302,Q3,4,22,77,https://www.scimagojr.com/journalsearch.php?q=21100797723&tip=sid&clean=0,1011-4548/1875-8436,A2
Transformations in Business and Economics,0.3,Q3,18,94,272,http://www.transformations.khf.vu.lt/,1648-4460,A2
Journal of Financial Economic Policy,0.297,Q3,8,57,84,http://emeraldgrouppublishing.com/products/journals/journals.htm?id=jfep,1757-6385/1757-6393,B
International Organisations Research Journal,0.295,Q3,5,42,123,https://iorj.hse.ru/en/,1996-7845/2542-2081,A2
Scienze Regionali,0.295,Q3,13,37,84,https://www.scimagojr.com/journalsearch.php?q=21100211748&tip=sid&clean=0,1720-3929/2035-603X,A2
Developing Economies,0.294,Q3,26,11,40,http://www.wiley.com/bw/journal.asp?ref=0012-1533,0012-1533/1746-1049,B
Engineering Economics,0.292,Q3,27,51,172,http://inzeko.ktu.lt/index.php/EE,Sin informacion,No
International Journal of Ethics and Systems,0.292,Q3,17,48,97,https://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=IJOES,2514-9369,A1
Property Management,0.29,Q3,26,52,100,http://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=pm,0263-7472,B
Journal of Financial Management of Property and Construction,0.289,Q3,19,22,62,https://www.scimagojr.com/journalsearch.php?q=21100312008&tip=sid&clean=0,1366-4387/1759-8443,B
Journal of Innovation and Entrepreneurship,0.289,Q3,10,6,35,https://www.scimagojr.com/journalsearch.php?q=21100901140&tip=sid&clean=0,2192-5372,A2
Australian Economic Review,0.287,Q3,27,45,135,http://www.wiley.com/bw/journal.asp?ref=0004-9018,0004-9018/1467-8462,B
Irish Studies in International Affairs,0.287,Q3,8,50,44,https://www.scimagojr.com/journalsearch.php?q=19700170095&tip=sid&clean=0,0332-1460/2009-0072,A2
Technology and Economics of Smart Grids and Sustainable Energy,0.287,Q3,7,16,56,https://www.scimagojr.com/journalsearch.php?q=21100922103&tip=sid&clean=0,2199-4706,B
Engineering Economist,0.28600000000000003,Q3,31,26,59,http://www.informaworld.com/smpp/title~content=t713723642~db=all,0013-791X/1547-2701,A2
