Nombre,Factor,Categoria,IndiceH,CantidadArticulosUltimo,CantidadArticulosUltimosTres,Enlace,ISSN,Homologacion
Applied Research in Quality of Life,0.527,Q3,28,182,204,http://www.springer.com/sociology/quality+of+life+research/journal/11482,1871-2576/1871-2584,A2
Young Consumers,0.49700000000000005,Q3,23,38,88,http://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=yc,1747-3616/1758-7212,A1
Journal of Modern Transportation,0.46799999999999997,Q3,16,29,80,https://www.springer.com/journal/40534,2095-087X/2196-0577,A2
Journal of Transportation Engineering Part A: Systems,0.466,Q3,7,77,139,https://ascelibrary.org/journal/jtepbs,Sin informacion,No
Journal of Community Psychology,0.462,Q3,82,154,222,http://www3.interscience.wiley.com/journal/32213/home,0090-4392/1520-6629,A2
Human Factors and Ergonomics In Manufacturing,0.45799999999999996,Q3,36,48,128,http://www3.interscience.wiley.com/journal/38903/home,Sin informacion,No
Journal of Genetic Psychology,0.457,Q3,50,21,86,http://www.heldref.org/pubs/gnt/about.html,0022-1325/1940-0896,A2
Social Work in Health Care,0.43,Q3,42,62,168,http://www.informaworld.com/smpp/title~content=t792306964~db=all,0098-1389/1541-034X,A2
Proceedings of the Institution of Civil Engineers: Transport,0.42700000000000005,Q3,22,30,126,http://www.icevirtuallibrary.com/content/serial/tran,Sin informacion,No
Zhongguo Gonglu Xuebao/China Journal of Highway and Transport,0.41100000000000003,Q3,28,256,776,https://www.oriprobe.com/journals/zgglxb.html,Sin informacion,No
Facilities,0.39899999999999997,Q3,41,92,139,https://www.emerald.com/insight/publication/issn/0263-2772,0263-2772,A1
HEC Forum,0.39899999999999997,Q3,20,29,76,http://www.springer.com/sociology/applied+ethics/journal/10730,0956-2737/1572-8498,A2
Journal of Transportation Engineering Part B: Pavements,0.396,Q3,5,48,65,https://ascelibrary.org/journal/jpeodx,Sin informacion,No
AMA journal of ethics,0.382,Q3,18,166,482,https://journalofethics.ama-assn.org/home,2376-6980,B
Electronic Government,0.37799999999999995,Q3,32,22,67,http://www.inderscience.com/browse/index.php?journalID=72,1740-7494/1740-7508,B
Journal of Muslim Mental Health,0.376,Q3,17,11,31,https://www.journalofmuslimmentalhealth.org/,1556-4908/1556-5009,A1
Journal of HIV/AIDS and Social Services,0.373,Q3,14,27,87,http://www.informaworld.com/smpp/title~content=t792306862~db=all,Sin informacion,No
Asia-Pacific Journal of Business Administration,0.37200000000000005,Q3,14,26,46,https://www.emerald.com/insight/publication/issn/1757-4323,Sin informacion,No
Color Research and Application,0.369,Q3,59,105,274,http://www3.interscience.wiley.com/journal/35037/home,0361-2317/1520-6378,A2
Journal of Substance Use,0.369,Q3,27,139,327,http://informahealthcare.com/loi/jsu,1465-9891/1475-9942,B
Performance Enhancement and Health,0.368,Q3,12,17,56,https://www.scimagojr.com/journalsearch.php?q=21100201774&tip=sid&clean=0,2211-2669,B
Journal of Social Work in End-of-Life and Palliative Care,0.366,Q3,21,19,92,http://www.informaworld.com/smpp/title~content=t792322386~db=all,Sin informacion,No
International Journal for Research in Vocational Education and Training,0.364,Q3,7,8,47,https://www.scimagojr.com/journalsearch.php?q=21100898619&tip=sid&clean=0,2197-8638/2197-8646,B
Journal of Adult Development,0.364,Q3,40,42,78,http://www.springer.com/psychology/journal/10804,1068-0667/1573-3440,B
"African Journal of Research in Mathematics, Science and Technology Education",0.363,Q3,14,34,92,https://www.saarmste.org/about/ajrmste,Sin informacion,No
International Journal of Crashworthiness,0.363,Q3,36,126,160,http://www.springer.com/engineering/mechanical+eng/journal/10757,1358-8265/1573-8965,A2
Revista de la Educacion Superior,0.36200000000000004,Q3,6,24,83,http://resu.anuies.mx/ojs/index.php/resu/index,0185-2760/2395-9037,B
Ageing International,0.359,Q3,29,36,94,http://www.springer.com/sociology/social+sciences%2C+general/journal/12126,0163-5158/1936-606X,B
AEM Education and Training,0.35600000000000004,Q3,5,57,120,https://www.scimagojr.com/journalsearch.php?q=21100900274&tip=sid&clean=0,2472-5390,A2
Australasian Journal of Early Childhood,0.355,Q3,10,34,81,https://journals.sagepub.com/home/aec,1836-9391/1839-5961,B
Education 3-13,0.355,Q3,22,120,183,https://www.tandfonline.com/loi/rett20,Sin informacion,No
Journal of Continuing Education in Nursing,0.355,Q3,39,109,332,http://www.jcenonline.com/,0022-0124/1938-2472,A2
Art Education,0.354,Q3,20,52,158,https://www.scimagojr.com/journalsearch.php?q=21100925880&tip=sid&clean=0,0004-3125/2325-5161,A1
Education as Change,0.354,Q3,12,18,91,https://upjournals.co.za/index.php/EAC,1682-3206/1947-9417,B
International Journal of Construction Education and Research,0.354,Q3,16,33,67,https://www.tandfonline.com/toc/uice20/current,1550-3984,A2
Journal of Technology and Science Education,0.354,Q3,6,38,81,http://www.jotse.org/index.php/jotse,2013-6374/2014-5349,B
Social Work in Public Health,0.35200000000000004,Q3,25,56,151,https://www.tandfonline.com/loi/whsp20,1937-190X/1937-1918,B
Journal of Applied Engineering Science,0.35,Q3,11,82,224,https://www.scimagojr.com/journalsearch.php?q=4100151613&tip=sid&clean=0,1451-4117/1821-3197,A2
Formacion Universitaria,0.349,Q3,12,69,189,http://www.citrevistas.cl/a1-formacion.htm,0718-5006,B
British Journal of Special Education,0.34700000000000003,Q3,36,32,97,http://www.wiley.com/bw/journal.asp?ref=0952-3383,0952-3383/1467-8578,B
Footwear Science,0.34700000000000003,Q3,21,143,145,https://www.scimagojr.com/journalsearch.php?q=19700188148&tip=sid&clean=0,1942-4280/1942-4299,B
Infancia y Aprendizaje,0.34700000000000003,Q3,22,25,79,https://www.tandfonline.com/toc/riya20/current,0210-3702/1578-4126,B
International Electronic Journal of Elementary Education,0.34600000000000003,Q3,16,62,160,https://www.iejee.com/index.php/IEJEE,1307-9298,B
Journal of Health Care Chaplaincy,0.345,Q3,18,25,34,http://www.informaworld.com/smpp/title~content=t792322384~db=all,0885-4726/1528-6916,A1
PRIMUS,0.345,Q3,14,103,193,https://www.scimagojr.com/journalsearch.php?q=18000156706&tip=sid&clean=0,1051-1970/1935-4053,B
Research in Post-Compulsory Education,0.344,Q3,20,24,94,http://www.informaworld.com/smpp/title~content=t716100718~db=all,Sin informacion,No
Journal of educational evaluation for health professions,0.342,Q3,6,38,119,https://www.jeehp.org/,1975-5937,B
Nordic Journal of Working Life Studies,0.342,Q3,4,19,70,https://tidsskrift.dk/njwls/index,2245-0157,A2
Beyond Behavior,0.341,Q3,7,21,63,https://www.scimagojr.com/journalsearch.php?q=21100905833&tip=sid&clean=0,1074-2956/2163-5323,B
Nase More,0.341,Q3,13,25,156,https://www.scimagojr.com/journalsearch.php?q=24103&tip=sid&clean=0,0469-6255,A2
New Directions for Evaluation,0.341,Q3,37,37,131,https://www.scimagojr.com/journalsearch.php?q=5600155030&tip=sid&clean=0,1097-6736,B
Employee Responsibilities and Rights Journal,0.34,Q3,29,17,53,http://www.springer.com/sociology/social+sciences%2C+general/journal/10672,0892-7545/1573-3378,B
"International Journal of Disability, Development and Education",0.34,Q3,38,102,126,https://www.tandfonline.com/toc/cijd20/current,Sin informacion,No
International Journal of School and Educational Psychology,0.34,Q3,11,69,102,https://www.tandfonline.com/loi/usep20,2168-3603/2168-3611,B
American Biology Teacher,0.33799999999999997,Q3,30,95,317,http://abt.ucpress.edu/,0002-7685/1938-4211,A2
Journal of Global Information Management,0.33799999999999997,Q3,39,39,77,http://www.igi-global.com/Bookstore/TitleDetails.aspx?TitleId=1070,1062-7375/1533-7995,A2
Journal of Religion and Spirituality in Social Work,0.337,Q3,20,28,75,http://www.informaworld.com/smpp/title~content=t792306957~db=all,1542-6432/1542-6440,A1
CEAS Aeronautical Journal,0.336,Q3,17,91,147,https://www.scimagojr.com/journalsearch.php?q=21100367685&tip=sid&clean=0,1869-5582/1869-5590,A2
Journal of Computational and Theoretical Transport,0.336,Q3,27,14,92,https://www.tandfonline.com/toc/ltty21/current,2332-4309/2332-4325,B
Alter,0.335,Q3,16,24,70,http://www.elsevier.com/wps/find/journaldescription.cws_home/714030/description#description,1875-0672/1875-0680,B
European Journal of Behavior Analysis,0.335,Q3,16,20,58,https://www.scimagojr.com/journalsearch.php?q=21100899439&tip=sid&clean=0,2377-729X,B
Journal of Information Systems Education,0.335,Q3,13,31,49,https://www.scimagojr.com/journalsearch.php?q=21100211745&tip=sid&clean=0,1055-3096,A2
Communications - Scientific Letters of the University of Zilina,0.33399999999999996,Q3,20,54,306,http://www3.uniza.sk/komunikacie/menu/komunik.asp?v=s,Sin informacion,No
Electronic Journal of Information Systems in Developing Countries,0.33399999999999996,Q3,15,50,146,https://www.scimagojr.com/journalsearch.php?q=21100201977&tip=sid&clean=0,1681-4835,B
Maltrattamento e Abuso all'Infanzia,0.33299999999999996,Q3,9,13,73,https://www.scimagojr.com/journalsearch.php?q=21100239659&tip=sid&clean=0,Sin informacion,No
Mortality,0.332,Q3,23,43,72,http://www.informaworld.com/smpp/title~content=t713437993~db=all,1357-6275/1469-9885,A1
