Nombre,Factor,Categoria,IndiceH,CantidadArticulosUltimo,CantidadArticulosUltimosTres,Enlace,ISSN,Homologacion
MMWR. Recommendations and reports : Morbidity and mortality weekly report. Recommendations and reports / Centers for Disease Control,41.022,Q1,138,4,11,https://www.cdc.gov/mmwr/indrr_2020.html,Sin informacion,No
MMWR. Surveillance summaries : Morbidity and mortality weekly report. Surveillance summaries / CDC,20.616999999999997,Q1,95,12,50,https://www.cdc.gov/mmwr/indss_2020.html,Sin informacion,No
MMWR. Morbidity and mortality weekly report,6.942,Q1,195,332,1240,http://www.cdc.gov/mmwr/,Sin informacion,No
"Vital and health statistics. Series 2, Data evaluation and methods research",5.138,Q1,23,2,16,https://www.cdc.gov/nchs/products/series/series02.htm,Sin informacion,No
International Review of Sport and Exercise Psychology,4.504,Q1,32,18,30,https://www.tandfonline.com/toc/rirs20/current,1750-984X/1750-9858,A1
Medical Image Analysis,3.877,Q1,122,149,371,https://www.sciencedirect.com/journal/medical-image-analysis,1361-8415/1361-8423,A1
British Journal of Sports Medicine,3.7119999999999997,Q1,156,458,1180,https://bjsm.bmj.com/,0306-3674/1473-0480,A1
Sports Medicine,3.29,Q1,174,186,578,https://www.springer.com/journal/40279,0112-1642/1179-2035,A1
IEEE Transactions on Medical Imaging,3.2760000000000002,Q1,209,272,714,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=42,0278-0062/1558-254X,A1
American Journal of Sports Medicine,3.2430000000000003,Q1,210,482,1238,https://journals.sagepub.com/home/ajs,0363-5465/1552-3365,A1
Journal of Cardiovascular Magnetic Resonance,2.9339999999999997,Q1,86,79,309,https://jcmr-online.biomedcentral.com/,1097-6647/1532-429X,A1
Ultrasound in Obstetrics and Gynecology,2.855,Q1,134,295,924,https://obgyn.onlinelibrary.wiley.com/journal/14690705,0960-7692/1469-0705,A1
International Journal of Behavioral Nutrition and Physical Activity,2.637,Q1,104,142,433,https://ijbnpa.biomedcentral.com/,1479-5868,A1
Journal of Bone and Joint Surgery - Series A,2.4819999999999998,Q1,249,417,1230,https://journals.lww.com/jbjsjournal/pages/default.aspx,Sin informacion,No
Bone and Joint Journal,2.375,Q1,172,285,868,https://online.boneandjoint.org.uk/journal/bjj,2049-4394/2049-4408,A1
Arthroscopy - Journal of Arthroscopic and Related Surgery,2.292,Q1,155,605,1438,http://www.arthroscopyjournal.org/,Sin informacion,No
Human Brain Mapping,2.2159999999999997,Q1,182,404,1133,https://onlinelibrary.wiley.com/journal/10970193,1065-9471/1097-0193,A1
Journal of Shoulder and Elbow Surgery,1.984,Q1,133,423,1094,http://www.elsevier.com/wps/find/journaldescription.cws_home/623149/description#description,1058-2746/1532-6500,A1
Medicine and Science in Sports and Exercise,1.886,Q1,216,336,964,https://journals.lww.com/acsm-msse/pages/default.aspx,0195-9131/1530-0315,A1
Journal of Physiology,1.871,Q1,229,542,1815,https://physoc.onlinelibrary.wiley.com/journal/14697793,0022-3751/1469-7793,A1
Diabetes Technology and Therapeutics,1.819,Q1,84,133,541,https://www.liebertpub.com/loi/dia,1520-9156/1557-8593,A1
International Journal of Sports Physiology and Performance,1.78,Q1,58,215,624,https://journals.humankinetics.com/view/journals/ijspp/ijspp-overview.xml,1555-0265/1555-0273,A1
"Knee Surgery, Sports Traumatology, Arthroscopy",1.774,Q1,116,700,1607,https://www.springer.com/journal/167,Sin informacion,No
Archives of Pathology and Laboratory Medicine,1.7630000000000001,Q1,112,219,645,https://www.archivesofpathology.org/,0003-9985/1543-2165,A1
Statistical Methods in Medical Research,1.73,Q1,78,337,577,https://journals.sagepub.com/home/smm,0962-2802/1477-0334,A1
Exercise and Sport Sciences Reviews,1.7169999999999999,Q1,95,37,106,https://journals.lww.com/acsm-essr/pages/default.aspx,0091-6331/1538-3008,A1
Journal of Learning Disabilities,1.6840000000000002,Q1,86,42,151,https://journals.sagepub.com/home/ldx,0022-2194/1538-4780,A1
Ear and Hearing,1.6440000000000001,Q1,103,141,374,https://journals.lww.com/ear-hearing/pages/default.aspx,0196-0202/1538-4667,A1
Spine,1.589,Q1,243,460,1606,https://journals.lww.com/spinejournal/pages/default.aspx,0362-2436/1528-1159,A1
Exercise Immunology Review,1.4969999999999999,Q1,52,7,18,https://www.isei.dk/index.php?pageid=3,1077-5552,A1
Clinical Orthopaedics and Related Research,1.4869999999999999,Q1,197,490,1503,https://journals.lww.com/clinorthop/pages/default.aspx,0009-921X/1528-1132,A1
Audiology and Neurotology Extra,1.4709999999999999,Q1,4,0,3,https://www.karger.com/Journal/Home/255124,Sin informacion,No
Journal of Physiotherapy,1.47,Q1,65,82,261,https://www.journals.elsevier.com/journal-of-physiotherapy,1836-9553/1836-9561,A1
Journal of Science and Medicine in Sport,1.464,Q1,93,277,655,https://www.jsams.org/,1440-2440/1878-1861,A1
Sport Management Review,1.39,Q1,50,101,134,https://www.sciencedirect.com/journal/sport-management-review,1441-3523,A1
Brain and Language,1.379,Q1,118,71,239,https://www.journals.elsevier.com/brain-and-language,0093-934X/1090-2155,A1
Scandinavian Journal of Medicine and Science in Sports,1.3730000000000002,Q1,106,213,700,https://onlinelibrary.wiley.com/journal/16000838,0905-7188/1600-0838,A1
Psychology of Sport and Exercise,1.3530000000000002,Q1,82,160,388,https://www.journals.elsevier.com/psychology-of-sport-and-exercise,1469-0292/1878-5476,A1
Journal of Sport Management,1.34,Q1,61,18,127,https://journals.humankinetics.com/view/journals/jsm/jsm-overview.xml,0888-4773/1543-270X,A1
